,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^NSEI,SBIN.NS,TATASTEEL.NS,LT.NS,RELIANCE.NS,INFY.NS,BHARTIARTL.NS,TCS.NS,TATAMOTORS.NS,SUNPHARMA.NS,ITC.NS,COLPAL.NS,BRITANNIA.NS,DLF.NS,HAVELLS.NS,DABUR.NS,HINDZINC.NS,PIDILITIND.NS,PGHH.NS,TATAPOWER.NS,CUMMINSIND.NS
2013-05-30,6124.049805,173.30217,253.375824,567.694153,387.442261,471.424927,306.78186,1375.78186,310.075439,527.719055,209.084183,659.983582,663.596008,192.845612,124.544044,150.328735,109.231911,276.320526,2712.505127,79.128006,413.416046
2013-05-31,5985.950195,169.83371,245.060181,557.076294,373.320587,485.569397,293.699371,1374.910278,306.408173,512.931946,205.146027,655.845154,686.537415,182.488663,126.923264,149.801788,107.056519,275.451569,2784.675293,78.469666,412.551666
2013-06-03,5939.299805,171.750473,249.049591,551.72699,364.8013,506.186523,295.109711,1348.255249,307.141632,499.937958,202.822067,656.274841,658.61908,183.051041,127.017746,151.430588,105.899399,275.258484,2931.981934,77.284782,409.77652
2013-06-04,5919.450195,168.294495,250.939819,560.555298,361.236176,502.522156,295.887909,1344.539063,299.367126,500.232697,203.577103,653.560974,642.5979,180.848419,124.921959,152.24498,106.130821,272.603394,2899.252441,78.162498,410.822845
2013-06-05,5923.850098,168.58905,251.234299,564.632202,371.329681,495.545258,294.185699,1346.787109,300.540497,509.444,201.585403,668.260376,630.17926,186.706436,124.509689,151.47847,105.482826,271.20343,2868.12793,78.07473,417.237701
2013-06-06,5921.399902,170.003815,248.041885,569.324585,366.699615,489.183014,287.03656,1361.55249,299.953308,500.158966,202.128586,661.702271,656.106812,189.799469,122.697357,151.047318,105.853104,271.010406,2846.292236,77.460335,422.014679
2013-06-07,5881.0,167.958405,245.312393,561.669434,362.810364,492.636475,280.422302,1406.17395,295.258942,497.383331,201.494858,656.342529,654.353088,186.050323,123.985741,150.568283,105.853104,270.913788,2910.097168,77.767494,423.789032
2013-06-10,5878.0,166.912918,244.093918,558.547363,365.472656,500.680237,275.996674,1411.821777,289.537567,490.603851,203.396042,647.681274,655.775024,183.707123,123.418846,145.20282,103.955444,270.672424,2979.446777,76.933609,417.374237
2013-06-11,5788.799805,165.747101,236.198898,557.990723,363.736389,498.414764,271.084656,1390.066162,286.701538,482.620789,201.796326,633.773315,656.723083,175.318481,122.611458,145.729767,102.289192,265.845062,2923.325195,72.281685,410.003967
2013-06-12,5760.200195,166.456558,229.941055,555.425293,366.143982,487.512695,270.160614,1359.099609,287.093018,481.785614,199.77475,616.789795,648.617615,178.036575,128.890198,147.023239,101.039497,266.617432,2914.279785,70.043449,411.004852
2013-06-13,5699.100098,167.514496,223.557114,554.291504,365.681,479.166779,279.838745,1338.316528,276.725708,466.408966,197.360245,592.976746,639.991028,175.037277,127.816536,144.053085,99.512115,261.065918,2875.666016,68.595161,414.507965
2013-06-14,5808.399902,169.759033,230.276947,572.983521,377.186676,482.196533,281.540924,1342.991455,290.271027,468.447693,200.227402,597.499573,647.148376,177.895981,126.949036,146.256744,102.242897,263.190002,2913.598877,71.096718,415.053925
2013-06-17,5850.049805,171.414429,232.712906,578.730957,382.233398,487.763977,287.911957,1344.61145,292.862823,477.855469,200.287155,596.911621,639.18512,177.661667,127.095039,148.747849,102.752037,270.817261,2865.355713,72.281685,422.742615
2013-06-18,5813.600098,169.572327,239.474152,571.830078,381.237976,492.586487,283.972626,1336.60376,291.053864,477.462463,199.261429,589.471375,635.345764,176.771255,127.704887,148.699936,103.446312,270.141418,2873.233887,73.115471,421.059326
2013-06-19,5822.25,169.754898,244.514481,571.810364,385.080902,490.935455,291.364929,1321.699097,285.67453,472.230469,199.110245,606.952332,632.880981,177.286743,130.504974,149.466431,103.400024,265.410583,2856.164307,72.676613,419.194031
2013-06-20,5655.899902,165.751221,228.932449,555.107727,369.477661,476.992401,280.908691,1300.221558,282.398621,476.209717,194.764694,595.441589,635.487915,164.492859,132.890289,145.106995,99.974953,263.190002,2854.754395,71.05278,416.919281
2013-06-21,5667.649902,165.050064,228.512787,553.914001,367.09317,486.989105,283.972626,1316.653564,280.735992,465.966797,194.553757,588.476318,627.619568,164.16481,131.444626,148.431168,98.447556,260.63147,2873.428711,71.535576,416.009338
2013-06-24,5590.25,161.677063,223.976791,538.721619,367.00061,479.267426,275.704895,1305.961304,277.654846,465.30365,189.755554,582.121704,616.765076,153.948456,125.969292,148.768402,94.744774,255.32132,2822.267578,72.149986,412.551666
2013-06-25,5609.100098,158.304031,223.80928,543.772949,372.163055,477.95874,287.231049,1288.927368,275.258759,466.0896,192.954041,568.372009,613.873779,156.010452,121.921501,146.841354,92.800827,256.286804,2738.085938,70.61393,409.139557
2013-06-26,5588.700195,157.66095,222.254944,537.906555,372.070465,483.092957,270.111969,1330.956543,266.652924,461.39801,194.915878,588.883423,613.826233,157.978775,121.930527,146.648666,90.67173,257.59021,2713.672607,70.61393,408.229614
2013-06-27,5682.350098,158.694031,221.876709,537.051941,384.293823,499.884552,273.078674,1381.13269,264.354706,477.315033,194.161743,604.623108,626.244995,165.148956,128.725021,148.238464,89.746033,257.20401,2704.821045,71.4478,408.639038
2013-06-28,5842.200195,162.120987,229.941055,559.919128,399.387756,503.116547,283.778076,1405.433594,275.112457,496.941193,195.760529,613.714294,639.232544,169.882233,132.86319,149.731934,94.652214,257.97641,2705.648193,75.748734,414.735443
2013-07-01,5898.850098,167.248978,235.778351,577.318848,410.083191,493.482086,288.057861,1381.549072,283.42572,493.723389,196.726532,610.299377,651.509033,177.239899,134.787674,149.635574,97.151596,255.417831,2862.38916,77.811417,408.13858
2013-07-02,5857.549805,165.116486,236.828369,568.509399,403.670532,484.008606,294.574799,1389.140259,280.148834,495.123505,196.062927,609.146057,647.243164,171.85054,133.152298,149.539246,96.688736,257.541931,2857.525879,76.099815,409.321503
2013-07-03,5770.899902,157.553085,226.412735,553.854919,393.947449,484.11972,286.501556,1379.188599,277.948456,500.969574,196.968231,597.386597,642.076538,164.867767,131.128403,150.888153,93.819077,259.279755,2858.353027,72.45723,403.225128
2013-07-04,5836.950195,157.652649,222.423355,557.632751,398.947906,496.904755,292.921204,1424.087158,285.870239,506.348938,204.512283,613.623535,652.07782,167.351578,129.384628,153.104248,93.865379,259.714233,2859.033447,75.090385,403.088623
2013-07-05,5867.899902,157.196304,222.338715,560.277039,407.606079,494.528931,287.766052,1416.588989,289.684845,508.829773,206.775589,627.735229,636.104187,166.508011,128.978027,151.27359,94.837357,260.299164,2865.550537,75.30986,403.179657
2013-07-08,5811.549805,155.433029,218.306992,557.990723,401.401825,496.934631,285.577515,1394.787354,281.469482,512.219604,209.249832,638.160522,634.44519,164.16481,135.700241,151.707153,93.680229,258.446899,2901.100586,74.607689,395.490936
2013-07-09,5859.0,157.212875,219.777557,568.032471,405.036407,502.985229,283.680786,1393.167236,282.740692,530.421021,209.702499,640.64801,640.512268,165.898788,141.636368,150.743637,94.189362,257.861938,2880.917969,75.090385,413.143127
2013-07-10,5816.700195,155.690247,215.199234,562.225952,396.33194,503.578735,282.173157,1399.693848,277.802155,531.280762,208.556366,633.343628,644.16217,162.899506,140.886459,148.768402,94.328217,257.277008,2845.805908,75.83651,410.276917
2013-07-11,5935.100098,158.598602,219.27327,575.578491,402.837158,509.056,291.851318,1448.388428,278.633484,538.109314,213.293915,641.394409,643.498535,167.257858,140.669617,149.394699,95.809326,265.563629,2860.1521,77.504173,415.872803
2013-07-12,6009.0,157.109146,220.616867,593.863281,412.050903,564.594971,297.152344,1490.325317,286.065948,544.667786,211.603699,637.708191,642.5979,165.898788,138.717987,152.767059,96.873886,275.702637,2833.939453,78.64521,414.280487
2013-07-15,6030.799805,158.677414,223.391022,600.365051,415.245636,552.212585,305.857788,1519.856812,282.105072,545.773193,212.811386,658.264954,644.778381,167.117264,142.115234,151.225388,99.002983,286.865295,2810.061035,77.767494,418.147614
2013-07-16,5955.25,151.653397,218.315399,579.396606,416.981934,549.414001,312.326111,1526.892212,285.13678,550.022644,217.30722,661.702271,644.067383,154.370224,142.169464,153.200638,98.030998,281.357086,2840.602051,78.294121,419.876404
2013-07-17,5973.299805,149.915009,211.026657,577.577454,423.626038,553.854004,307.414063,1553.87793,278.975494,546.682068,222.317261,679.499878,663.643311,155.354385,144.184311,159.608078,96.318459,288.278931,2941.513916,79.8741,417.556152
2013-07-18,6038.049805,151.371277,212.328125,587.778442,424.690948,563.900757,314.806427,1537.12207,280.588715,549.433105,222.498322,685.606018,677.10498,160.509415,145.901031,164.811111,98.771538,282.575745,2940.249023,81.717331,417.874664
2013-07-19,6029.200195,150.296738,209.117722,581.036865,427.677338,573.302429,320.837006,1613.404053,288.168488,530.642151,222.739151,677.102783,673.123291,157.744446,141.094269,161.53511,96.596169,285.305481,2912.091309,81.190681,410.458893
2013-07-22,6031.799805,151.408615,202.869965,537.787537,420.894318,579.202454,326.916229,1616.829468,291.298035,545.306396,222.588852,677.306396,682.508484,159.337814,138.221069,164.714752,94.744774,284.671814,2934.559326,82.112343,410.367889
2013-07-23,6077.799805,154.416534,203.563965,537.548462,421.125793,584.275513,321.08017,1619.884644,292.227234,543.586975,226.783203,673.122681,697.617798,163.696167,139.025208,164.281189,97.521866,282.478271,2881.988281,82.946144,404.316986
2013-07-24,5990.5,149.462784,199.225143,517.415039,421.033203,585.614685,328.180725,1650.434448,290.760284,553.780823,226.813095,673.869019,696.082825,164.16481,138.266251,168.472519,95.670486,288.230133,2912.140137,81.102928,402.770203
2013-07-25,5907.5,149.205566,193.368103,509.660614,412.421326,586.963745,327.888947,1662.422974,293.302734,538.084839,216.613739,655.980774,694.691895,164.071091,138.537308,164.281189,94.467087,279.894745,2908.881348,78.689133,391.696655
2013-07-26,5886.200195,146.475616,189.940918,504.529724,412.143524,586.561035,327.986206,1642.75061,283.57196,548.892761,222.195953,652.882568,684.523071,161.540421,136.251404,165.485565,94.837357,270.876892,2843.52002,79.126549,385.673462
2013-07-29,5831.649902,144.384598,186.90358,501.786133,410.083191,588.151672,324.873627,1650.82312,289.243927,559.307556,216.039764,636.758301,687.353088,158.587982,136.441116,163.124939,94.420784,264.491241,2814.535156,78.459328,380.993805
2013-07-30,5755.049805,142.994736,181.697723,507.005615,396.95697,595.097839,312.326111,1662.977539,280.551056,565.595825,211.603699,607.110901,671.332397,151.853699,119.156723,158.83725,91.78257,263.857574,2757.392578,76.858154,384.746765
2013-07-31,5742.0,141.758362,187.164063,505.365448,403.763123,597.906067,335.086731,1684.503662,286.064972,555.426514,206.232422,622.307617,670.660767,142.084229,109.949814,155.513092,94.096809,261.566528,2731.179932,78.325958,396.607941
2013-08-01,5727.850098,139.667328,182.348907,504.082306,393.553894,598.912903,333.87085,1684.410889,284.539185,558.324951,204.844543,597.5448,674.642029,130.749741,112.886269,153.971436,91.597427,263.175171,2704.188965,78.281433,377.379852
2013-08-02,5677.899902,139.451614,175.5802,495.223541,396.95697,605.78894,335.816193,1712.663818,286.016205,545.502991,200.95166,586.621887,679.582581,121.8339,111.964668,154.164169,92.893402,266.879791,2754.036865,75.168007,369.734955
2013-08-05,5685.399902,139.588501,180.396255,485.44043,398.901611,605.839783,327.159424,1732.473267,280.40274,539.902466,202.430054,584.948486,705.148438,122.59269,110.121475,158.25914,93.356239,262.054016,2686.146484,74.723152,361.348724
2013-08-06,5542.25,136.198883,172.022797,474.404602,389.410004,601.470642,314.076935,1735.16394,283.159698,528.898132,199.322083,571.266602,693.732605,115.905807,109.272163,154.453201,90.67173,251.135086,2576.237793,63.514683,364.221375
2013-08-07,5519.100098,142.397278,180.439972,464.710205,403.948334,596.638489,317.335388,1691.184204,274.641968,512.931946,194.402557,568.258972,675.649353,124.347404,108.612587,151.610794,92.6157,245.919373,2613.68457,68.496231,358.661438
2013-08-08,5565.649902,138.086609,189.854401,465.307007,400.799927,596.880066,328.083435,1712.245972,274.543457,496.867554,196.364395,586.101807,665.912231,131.081696,109.78717,155.46492,95.253906,243.579605,2688.140381,69.118912,358.985748
2013-08-12,5612.399902,133.207565,205.256134,475.925842,391.539825,605.10437,332.460449,1683.111572,277.005798,532.23877,202.581253,600.597778,705.100464,131.508514,114.404175,160.71611,96.318459,245.041962,2694.024658,67.117393,358.476105
2013-08-13,5699.299805,134.419022,209.464706,490.853882,394.896606,620.849182,336.934784,1688.493408,286.409363,537.888306,201.705795,612.651306,716.900146,141.847107,115.533592,165.967331,96.133331,245.57814,2703.945801,67.962517,361.256104
2013-08-14,5742.299805,134.788269,217.013031,488.228455,400.498962,618.039978,333.919495,1701.204956,314.228851,540.934143,202.097794,611.271851,722.991821,150.857788,112.53389,164.859314,98.216125,247.917908,2751.118896,69.56369,367.001251
2013-08-16,5507.850098,130.324081,204.215164,462.578918,382.765869,599.668213,326.478577,1652.400146,309.15683,532.975708,193.376831,597.205566,712.535156,137.958282,109.217949,163.895782,93.726517,243.238373,2724.419922,65.33831,358.75415
2013-08-19,5414.75,126.996719,214.193344,450.45578,379.77951,605.023865,308.921722,1649.199097,297.093842,511.016022,189.454071,581.058716,698.433228,141.467682,109.398659,156.572968,97.290451,234.07428,2650.547852,66.672623,352.684479
2013-08-20,5401.450195,128.950806,223.000305,447.341217,382.140808,605.355713,309.748535,1611.11084,283.553864,498.488678,190.298737,572.193787,671.620178,145.973022,111.62133,151.032669,110.34272,229.24852,2630.608643,65.427254,355.835175
2013-08-21,5302.549805,128.448822,215.321762,433.233917,362.810364,595.712402,290.586823,1593.853394,279.024231,474.02359,181.577759,574.206543,658.861206,142.653305,110.004013,144.047119,100.206375,228.41983,2582.608887,65.827599,345.734619
2013-08-22,5408.450195,129.838684,237.838287,442.394501,373.227966,608.08429,304.447449,1650.590576,287.493225,493.42865,185.862671,564.323792,680.589844,136.440704,111.277992,140.626602,109.278183,224.763947,2544.286865,66.405762,352.267487
2013-08-23,5471.75,129.369858,244.953979,451.31131,379.432251,604.158081,300.508118,1697.447021,296.355347,498.488678,186.194916,559.95929,685.482422,129.896072,111.530975,144.047119,107.149094,222.424194,2557.806152,69.430305,350.1362
2013-08-26,5476.5,129.216354,240.48494,455.800049,380.867523,610.198181,298.659973,1709.091187,293.549591,507.970154,185.591049,554.486633,677.520081,129.990936,111.982742,150.93634,108.769051,223.252853,2570.888428,69.118912,360.144104
2013-08-27,5287.450195,126.125443,236.276337,430.943787,371.908447,615.302551,285.869324,1706.122559,285.62207,488.172058,179.796982,548.629456,662.506592,123.446327,109.624542,151.321762,107.010231,219.74321,2556.736572,66.227844,357.688507
2013-08-28,5285.0,124.287498,242.090591,430.577332,375.867096,627.422363,279.936005,1770.236572,293.401276,496.572723,179.978058,551.456299,663.657776,125.153625,107.049492,150.647278,109.324463,218.280838,2523.083252,68.58519,347.680603
2013-08-29,5409.049805,123.453568,241.525925,441.784363,391.354614,625.077271,291.17041,1806.608276,301.328827,501.731049,184.414154,554.59967,676.176941,124.631935,112.81398,154.115952,111.546127,217.842148,2550.511475,68.40728,354.723175
2013-08-30,5471.799805,126.038315,237.751755,442.486053,395.336426,625.329285,290.927246,1886.495605,294.681244,512.096802,186.315323,544.242249,673.82666,123.114365,108.856552,157.151093,114.554626,219.06076,2557.174316,67.473206,364.545715
2013-09-02,5550.75,125.822578,251.114288,444.379608,410.569305,621.312195,292.094421,1908.439209,295.125122,519.220154,193.376831,566.02002,688.024536,129.611526,111.115364,162.45047,114.971207,223.886505,2558.049316,66.049934,361.256104
2013-09-03,5341.450195,122.445396,244.086029,424.073334,384.756836,610.802246,277.212524,1856.711914,292.810089,503.843506,181.487228,543.631714,700.064026,120.743126,108.314423,157.873734,108.583916,218.573334,2555.909912,64.003983,354.12085
2013-09-04,5448.100098,123.984627,251.547836,426.882904,393.25293,626.708008,289.079193,1919.80542,306.941315,510.721252,180.973923,548.652161,718.05127,120.031754,109.236023,163.654892,112.795822,217.013489,2521.186279,64.938042,355.140137
2013-09-05,5592.950195,135.929214,250.463104,444.471191,399.364594,604.983643,288.106537,1847.108521,313.24353,509.542175,188.397568,557.200256,719.490417,130.749741,109.046288,157.536499,114.786064,220.328156,2533.587646,64.53772,358.522461
2013-09-06,5680.399902,135.630463,253.500473,460.53244,401.887939,609.866333,305.17691,1845.299438,312.947937,519.318359,190.962326,556.634949,702.798096,130.79715,110.790092,157.199234,116.822586,220.425644,2532.80957,62.980961,357.827454
2013-09-10,5896.75,135.543365,260.832947,492.960846,412.236084,636.009949,329.104767,1844.463989,344.262909,540.098938,202.731537,561.0448,708.553955,135.587036,111.792999,164.425705,120.340225,228.907303,2625.647949,64.404236,360.653778
2013-09-11,5913.149902,140.235718,273.934998,499.801025,411.032288,627.996704,325.943542,1849.938477,335.252502,551.545593,199.140991,554.735291,714.501892,142.890427,116.834663,163.751221,120.24765,229.882202,2626.231689,65.516205,361.209717
2013-09-12,5850.700195,137.609497,262.698181,497.694153,405.314209,617.275696,319.621155,1825.907471,328.35907,547.124084,203.093643,551.297913,715.892822,141.562531,112.542923,163.558517,120.340225,233.148117,2634.547852,68.229378,372.746582
2013-09-13,5850.600098,137.833527,258.836578,510.793701,404.203003,609.6651,316.84906,1812.77832,328.950317,553.903625,199.985672,546.843079,712.727051,148.771088,112.588097,162.884064,116.406021,233.050629,2554.061523,69.741608,378.9552
2013-09-16,5840.549805,136.609604,253.02327,505.908386,398.994171,602.688293,326.575806,1765.272461,326.29187,553.756287,201.554596,545.689514,702.510254,145.878189,113.130203,163.028595,117.748276,237.096497,2494.584473,67.829132,380.993805
2013-09-17,5850.200195,135.555801,250.073334,501.541595,397.327362,608.567383,328.083435,1806.932617,329.934601,534.989807,204.421768,549.850586,694.020386,145.925598,110.293152,161.727814,116.406021,233.684326,2480.189209,67.25087,377.657837
2013-09-18,5899.450195,138.874878,251.808304,511.129913,403.716858,607.469727,328.375244,1813.473999,331.707245,539.706055,207.348663,550.25769,722.032532,152.09082,110.708771,162.69136,116.591164,238.510086,2514.183105,69.519264,375.711884
2013-09-19,6115.549805,150.002136,269.509705,542.55072,412.351868,607.842529,344.618896,1824.422852,343.820007,550.661926,214.531494,569.909912,733.544373,162.571655,114.331894,163.606689,120.432793,244.213287,2551.484131,73.967079,378.352844
2013-09-20,6012.100098,145.006912,260.312012,516.901123,408.323761,603.040222,334.794922,1809.577271,333.184265,558.755615,214.440979,584.835327,729.227478,143.696655,113.76268,162.69136,124.690979,244.700714,2556.055664,73.210922,379.233185
2013-09-23,5889.75,137.29834,254.671722,495.892242,404.828033,607.923096,325.992188,1814.030396,328.753235,550.711365,211.151016,571.447449,715.365234,134.353989,112.506783,161.005203,118.581406,243.482101,2550.025391,70.275406,374.321899
2013-09-24,5892.450195,136.493454,253.847473,504.931,404.943817,607.057434,321.274719,1799.556396,331.954102,548.934692,210.607819,576.580994,721.073181,132.88385,112.985657,162.209595,121.682472,251.866272,2546.134766,71.921036,373.53421
2013-09-25,5873.850098,140.451477,252.589737,507.70929,393.114014,605.959595,326.81897,1817.696045,338.846497,561.617981,208.072922,559.823608,722.176392,129.611526,114.666206,161.197891,120.617935,251.573792,2483.836914,72.365906,373.070953
2013-09-26,5882.25,139.078186,260.225494,506.335297,388.113586,606.49353,325.603119,1802.71106,338.305054,573.758362,210.819672,550.77771,727.596497,128.615631,112.371254,161.29422,122.700737,248.941574,2495.994629,73.344398,381.040161
2013-09-27,5833.200195,136.140808,249.378433,498.243744,388.877533,605.346008,316.411346,1807.536011,334.908112,582.197449,209.974091,558.398865,744.960205,125.058784,114.413216,163.799393,121.219643,248.210373,2517.733398,72.632668,378.816132
