date,index,in,in,in,in,in,in,in,in,in,in,out,out,out,out,out,out,out,out,out,out
,^BSESN,SBIN.BO,TATASTEEL.BO,LT.BO,RELIANCE.BO,INFY.BO,BHARTIARTL.BO,TCS.BO,TATAMOTORS.BO,SUNPHARMA.BO,ITC.BO,COLPAL.BO,BRITANNIA.BO,DLF.BO,HAVELLS.BO,DABUR.BO,HINDZINC.BO,PIDILITIND.BO,PGHH.BO,TATAPOWER.BO,CUMMINSIND.BO
19/08/16,28077,256.182434,385.429565,969.757507,500.034485,981.32196,347.710663,2540.842285,510,776.472656,247.313553,939.827271,3326.550049,165.97113,411.949646,296.134308,225.140182,696.285522,6918.203613,75.375725,876.25238
22/08/16,27985.53906,252.664246,380.664551,970.863281,499.566437,975.844116,347.066467,2489.614746,503.75,763.824097,250.268906,929.103882,3347.529541,162.853607,412.59494,292.377045,226.472092,703.781067,6797.638672,74.698853,859.745178
23/08/16,27990.21094,252.317398,378.699554,960.127197,497.595581,998.764954,350.386475,2540.110107,503.549988,756.43335,247.55983,917.401306,3333.65918,161.171143,408.326019,287.927612,224.301575,698.863342,6682.228027,72.28141,866.357849
24/08/16,28059.93945,252.366928,373.492371,958.435852,502.941559,1016.352051,349.444977,2509.568848,498,764.518494,246.476196,928.859192,3416.832764,162.457733,408.07782,290.59726,224.597549,691.804565,6768.487793,73.925262,882.571228
25/08/16,27835.91016,247.808182,365.878082,948.253235,499.172241,996.170227,343.052673,2488.297363,493.75,758.764587,249.530075,927.488037,3440.646484,160.131958,412.992065,289.064697,221.29248,685.193298,6701.909668,73.200027,880.415955
26/08/16,27782.25,244.488205,363.372772,929.058105,506.365906,980.985596,341.021027,2467.855225,503.649994,749.985046,249.973373,928.075684,3416.037598,158.251541,412.247467,285.554535,221.736435,682.359802,6714.401855,73.200027,873.509338
29/08/16,27902.66016,246.519836,366.565857,947.504578,520.802551,982.427185,338.692047,2440.972656,524.700012,752.961182,249.086761,917.450317,3388.743652,156.668045,412.992065,285.010773,224.400238,678.333374,6672.759277,73.393433,879.926086
30/08/16,28343.00977,249.938904,371.183533,958.989258,525.138489,1000.446716,329.128387,2486.931152,528.299988,768.387451,253.519791,931.258362,3422.251953,160.527832,419.147247,290.448975,225.337494,693.892395,6543.072266,74.312057,898.000793
31/08/16,28452.16992,250.285767,363.96225,985.01239,521.295288,996.4104,328.880646,2451.657715,537.450012,768.685059,256.179596,931.062561,3434.133789,153.599991,415.176147,287.433228,223.709625,694.091248,6620.210449,75.665817,901.772339
01/09/16,28423.48047,249.492935,367.253571,980.981506,507.080383,997.227234,307.919891,2446.827637,543.650024,764.41925,256.721436,931.01355,3392.373047,147.068054,420.239258,290.59726,222.427048,693.942139,6472.477539,75.375725,901.380493
02/09/16,28532.10938,252.069626,367.155334,977.565491,499.049072,990.88446,316.096069,2452.584473,549.799988,775.87738,258.543884,932.678406,3339.078125,148.35463,424.607452,293.365814,224.350906,692.35144,6514.51709,76.052612,903.143982
06/09/16,28978.01953,257.123901,379.09256,986.349487,502.793732,1004.387024,318.771912,2423.8479,589.349976,775.87738,258.445374,955.495911,3437.96167,148.99794,428.876373,296.628723,226.965378,714.37262,6578.567383,75.810867,906.180908
07/09/16,28926.35938,264.160248,383.120758,988.496704,501.315582,1013.901489,317.731323,2387.696289,587.700012,773.248474,257.805054,969.744568,3469.133301,150.235062,420.388184,293.662445,224.942856,710.694153,6489.333008,75.270065,907.062561
08/09/16,29045.2793,265.547699,395.843933,1001.311707,508.607788,997.46759,320.456696,2264.895996,584.549988,802.799683,261.35144,969.156982,3454.467285,154.98558,417.310608,295.244476,220.552536,712.135681,6551.152344,76.204185,917.446899
09/09/16,28797.25,261.633118,387.591064,988.623657,514.24939,995.641602,319.069244,2295.486572,573,791.823547,254.849701,964.015686,3432.692139,156.173203,414.381927,290.399506,217.543427,706.319763,6524.035156,75.810867,915.193665
12/09/16,28353.53906,250.434418,367.057098,952.254822,515.678284,1012.940308,315.154572,2301.926514,554.150024,781.69165,248.495697,957.895203,3398.239258,143.554642,405.000275,286.938873,209.256073,697.073792,6635.182129,73.156013,910.050537
14/09/16,28372.23047,255.290497,367.204468,959.802246,515.111633,1006.309143,316.442902,2272.116943,561.400024,775.135742,248.24942,950.9422,3514.026123,143.109283,404.553528,289.361328,217.494095,704.430786,6658.333496,73.991806,897.167969
15/09/16,28412.89063,253.506638,360.474426,956.874268,523.487854,1000.783142,318.920563,2271.628906,557.25,780.996338,251.303284,942.667114,3507.463867,143.010315,406.73761,289.559082,215.619583,710.147339,6642.815918,73.50016,887.077576
16/09/16,28599.0293,252.119171,352.761902,960.062805,529.99176,1019.04303,320.605347,2303.926514,548.900024,779.258057,256.524384,947.66156,3458.44458,144.643295,406.241241,289.509613,209.552032,711.141541,6589.424316,73.942635,904.515381
19/09/16,28634.5,253.357971,355.218109,963.120667,533.292969,1019.811829,321.150452,2349.00708,553.5,778.016357,254.307877,948.053223,3392.223633,150.086594,410.113037,290.59726,214.189026,703.287476,6621.449707,75.319229,902.262207
20/09/16,28523.19922,251.97052,359.049835,959.736877,529.228027,1009.432556,316.938446,2352.666016,547.599976,773.198792,253.224243,942.12854,3391.279053,146.226807,409.368439,287.878143,217.592758,706.568298,6644.20459,74.434273,896.678162
21/09/16,28507.41992,249.096527,362.832367,957.362305,527.873047,1015.535095,319.019684,2355.008057,549.950012,773.000122,250.022629,949.130493,3378.502441,146.771133,403.461456,285.900635,216.704819,702.790405,6720.054199,74.975082,883.45282
22/09/16,28773.13086,255.04274,369.709778,975.352905,535.904358,1017.264954,324.272278,2320.026855,558.299988,781.24469,251.401779,954.957275,3388.942627,152.214432,406.539063,282.835449,219.812576,702.442383,6829.366211,74.729263,888.694031
23/09/16,28668.2207,252.119171,365.386841,973.922119,543.442932,1002.368835,324.52002,2339.200439,553.349976,774.88739,250.071884,958.384888,3397.244873,154.243301,405.298096,279.523132,223.660278,699.559265,6848.055664,74.335945,876.497314
26/09/16,28294.2793,249.393829,363.913116,955.637634,546.596313,995.35321,317.582642,2342.664795,535.549988,761.229309,244.505966,953.586243,3397.244873,151.3237,406.836884,278.138824,225.584137,690.462463,6815.485352,74.532608,875.272705
27/09/16,28223.69922,246.718033,361.407806,936.638794,547.138306,999.918152,311.190369,2371.790771,531.950012,765.351563,242.141693,958.237915,3412.557373,151.917526,405.893768,278.830994,225.830795,691.456665,6832.042969,73.795151,884.677429
28/09/16,28292.81055,251.227249,373.148499,946.919006,536.914429,998.140259,319.564789,2364.716797,539.849976,761.328674,243.373093,955.25116,3392.770508,154.441238,415.970367,274.282654,227.014709,686.783936,6818.856445,74.581772,883.012024
29/09/16,27827.5293,244.934174,361.407806,934.686707,528.464355,989.779236,312.676941,2375.59668,526.200012,732.125061,241.895416,955.348999,3264.157227,138.754639,405.645569,267.015259,224.794876,664.66333,6642.519043,72.221893,871.64801
30/09/16,27865.96094,248.452347,367.843079,931.530273,533.169739,997.659668,311.239899,2368.376221,534.75,737.737366,237.954941,950.795349,3347.62915,144.69278,414.9776,268.251221,230.122467,678.4328,6765.959961,74.04097,888.00824
03/10/16,28243.28906,252.912003,376.145081,956.38623,537.259338,997.419434,315.897858,2353.349121,540.700012,752.686768,238.496765,962.938538,3463.018311,151.125763,427.486481,273.096191,251.334183,718.796753,6783.757813,75.122574,909.854553
04/10/16,28334.55078,256.92569,383.268127,942.754395,539.624329,1007.942871,320.555817,2342.908447,549.349976,759.192993,237.85643,958.67865,3455.610596,152.065979,447.788605,276.902863,248.226425,732.516541,6827.878906,75.909195,909.413635
05/10/16,28220.98047,258.21402,383.513733,945.520386,536.717346,1000.590942,319.217865,2324.807617,558.099976,754.524414,236.723557,960.735046,3444.67334,157.261856,443.271515,279.720886,249.213013,729.732788,7026.772461,76.892471,915.389648
06/10/16,28106.21094,254.547226,382.482117,946.43103,547.458557,986.655762,319.961182,2326.466797,551.25,747.819519,234.457779,956.671082,3445.717285,153.698975,445.058502,282.687164,246.54921,725.06012,6891.086914,77.482445,897.80481
07/10/16,28061.14063,255.934662,399.282654,946.626221,546.891907,973.201233,317.285309,2310.854492,565.700012,746.180542,235.590652,948.395996,3372.983887,154.29277,443.271515,280.808533,248.473083,714.571472,6927.871094,79.154022,889.624695
10/10/16,28082.33984,253.704834,410.089996,944.251526,539.993896,989.442871,313.271576,2322.417725,562.099976,749.309448,236.575775,945.55603,3358.317871,152.362885,444.313904,282.341095,248.325089,724.911011,6972.835449,79.547333,879.583191
13/10/16,27643.10938,247.461319,406.602173,934.621338,521.147461,1011.066406,303.807007,2272.067871,544.299988,735.403015,235.590652,916.471069,3305.371094,146.078354,438.059479,279.720886,239.939041,720.984009,6894.754883,76.646652,857.345093
14/10/16,27673.59961,249.641586,404.68631,958.11084,531.248169,987.376587,303.113281,2308.561523,555.450012,740.667664,236.230988,900.557617,3305.172363,148.602051,439.300446,276.556854,241.912231,722.723816,6890.095215,77.138298,850.732483
17/10/16,27529.9707,250.830841,403.507355,941.713989,522.354614,982.234985,298.554443,2305.634033,547.049988,729.145142,236.871307,893.702515,3281.408203,145.286606,420.537109,268.696167,236.73262,714.223511,6923.707031,76.253349,834.127258
18/10/16,28050.88086,254.596756,417.458649,968.520874,531.790161,997.755859,303.658386,2340.176514,553.549988,738.979004,242.141693,899.382446,3250.037842,150.136078,428.032501,272.057953,241.56694,718.399048,6944.875488,77.089134,851.173157
19/10/16,27984.36914,252.515594,417.999054,966.764099,535.534851,1001.023376,304.550293,2336.175537,550.25,745.385925,236.230988,916.862793,3297.665283,148.701035,407.581451,274.084961,244.872009,713.825806,6948.345215,79.793152,830.796387
20/10/16,28129.83984,257.619446,420.946503,978.639099,536.323181,996.554504,306.532379,2341.688965,547.299988,741.710632,235.738434,923.2771,3289.511963,152.214432,406.340485,276.853455,246.54921,710.097656,6939.570801,80.481445,844.168701
21/10/16,28077.17969,256.083313,419.81662,982.835938,524.448669,1008.356384,306.6315,2369.839355,544.549988,741.760254,236.280258,933.706604,3287.523438,154.540207,409.368439,280.90741,245.759949,709.650269,6949.386719,82.15303,833.441467
24/10/16,28179.08008,260.493439,418.735901,972.458069,524.029907,999.517151,303.757446,2375.367676,559.099976,742.157654,237.610153,942.12854,3288.269287,153.501038,405.397369,280.165833,249.065018,709.153137,7004.117188,82.202187,835.547791
25/10/16,28091.41992,258.957306,408.223297,965.853455,522.231445,988.200928,308.266754,2346.79834,553.099976,742.753601,235.196609,924.501282,3274.348877,152.461853,404.404602,281.253479,250.988876,709.252625,6989.541992,80.973083,849.703796
26/10/16,27836.50977,256.727478,391.864899,964.74762,519.398315,985.772522,315.204102,2345.135498,529.5,734.608398,235.344376,907.265808,3244.867676,150.482483,402.170868,293.069183,248.769043,705.077026,6910.07373,79.301514,859.696228
27/10/16,27915.90039,252.763351,390.145538,958.696472,516.614441,977.321838,320.159363,2361.083252,521.849976,740.220642,239.678894,919.359924,3191.423584,147.167007,404.255707,285.999512,247.535812,704.878174,6903.232422,78.21991,835.008911
28/10/16,27941.50977,255.538254,397.366821,961.624451,519.078064,968.871155,315.798737,2347.385498,535.849976,738.780334,238.940063,952.802856,3287.473633,148.898972,403.461456,287.630981,249.75563,713.825806,6970.20752,77.138298,832.706787
01/11/16,27876.60938,256.083313,410.384766,952.970215,516.51593,960.517517,313.866211,2296.949951,530.950012,728.946472,236.280258,952.215271,3307.508789,148.107208,404.255707,286.790497,269.043518,706.965942,6968.918945,76.843315,833.539429
02/11/16,27527.2207,249.046982,406.40567,941.095154,504.567535,952.989563,306.730621,2254.63501,514,709.924438,233.768204,936.546509,3283.695313,143.604126,405.397369,290.992767,266.08374,700.802002,7105.894043,75.761711,823.05719
03/11/16,27430.2793,243.447617,396.236938,939.924011,505.257294,939.196472,306.780182,2269.800049,510.25,700.289246,236.772812,931.796997,3285.037598,141.723709,391.498596,289.850861,263.518616,685.242981,7009.421387,75.466721,823.497864
04/11/16,27274.15039,240.672729,395.991302,923.234314,495.575409,942.98468,304.054779,2279.730713,512.099976,648.388367,245.392578,963.477112,3281.259277,138.259796,382.662964,295.063995,253.681366,690.959534,6958.508789,73.401833,812.476807
07/11/16,27458.99023,250.434418,404.293335,910.83905,493.678467,950.706848,302.568176,2230.077393,507.299988,652.858337,252.879471,957.111694,3284.391113,142.268036,389.612335,294.716431,260.835724,690.114502,6864.514648,74.139297,821.14679
08/11/16,27591.14063,250.335327,401.444122,908.496704,494.121887,954.640808,302.270905,2234.333496,540.200012,631.00531,251.943604,963.159058,3213.845215,142.169067,390.406555,295.41153,257.506958,687.579285,6855.789063,73.205177,823.889832
09/11/16,27252.5293,257.421204,392.798218,904.821045,495.45224,928.463013,298.356232,2124.118408,534.400024,656.682556,244.949265,953.915894,3108.150391,117.327835,373.231659,295.560455,251.694046,672.417969,6998.564941,70.451996,804.982544
10/11/16,27517.67969,279.075317,429.199371,919.818298,497.644836,911.707214,305.442261,2111.399414,534.150024,662.49353,247.067276,947.770203,3182.574463,123.562881,375.763214,294.517853,257.059814,663.768555,6935.505859,73.844307,813.799377
11/11/16,26818.82031,270.453308,419.374512,904.267639,493.407471,895.437134,299.049957,2059.54541,507.399994,684.346497,239.383362,933.069641,3056.844482,115.496902,352.929504,279.1763,248.613693,650.098511,6840.569824,70.845306,791.855103
15/11/16,26304.63086,275.606689,386.657684,891.318909,486.607941,898.254089,300.189667,2076.226807,457.25,677.939575,234.162247,898.653564,2903.423096,113.220619,325.330536,268.452118,237.335663,613.01532,6676.526855,68.28878,766.922852
16/11/16,26298.68945,274.665222,384.889221,892.782959,485.745697,913.164246,306.780182,2142.903564,457.899994,663.486816,227.266418,910.994202,2973.372314,107.480408,323.096802,273.317719,236.143265,620.571167,6588.383301,69.517876,780.099304
17/11/16,26227.61914,275.160736,386.068207,892.035339,483.503815,902.916565,293.698303,2095.843018,472.600006,666.218445,228.891876,911.141724,2918.039307,111.043297,325.380157,274.658234,249.160202,612.667358,6475.10498,68.878754,766.13916
18/11/16,26150.24023,273.228241,378.355682,890.701172,486.558685,893.445923,300.288788,2077.253906,471,683.651184,224.508087,901.849304,2885.47583,115.200005,317.785492,275.700867,247.967819,611.474304,6505.04834,68.878754,776.57251
21/11/16,25765.14063,255.439148,365.042969,877.264526,488.233948,885.043762,296.820099,2086.450928,456.899994,686.13446,221.010941,872.595642,2878.217285,107.5299,309.297272,273.81424,241.956177,599.494385,6492.40625,67.403831,747.182861
22/11/16,25960.7793,255.09227,371.380035,864.869263,493.259644,887.76355,301.329376,2088.163086,464.899994,685.141174,222.833405,889.262817,2887.911865,109.855667,312.573425,273.764587,250.601013,609.485962,6529.984375,67.698807,756.685547
23/11/16,26051.81055,256.430176,385.478729,883.510925,496.289856,894.125854,297.662506,2110.078857,471.399994,696.365601,221.207962,907.060852,2946.228027,115.645363,325.380157,278.630157,256.21521,612.567993,6523.390625,68.092125,746.742004
24/11/16,25860.16992,259.353729,391.275391,880.062744,488.110748,905.976379,298.802216,2139.234619,453.049988,679.032227,220.27211,918.123169,2922.066162,111.983505,333.322327,275.154755,271.815643,606.901123,6491.437988,68.092125,764.228821
25/11/16,26316.33984,258.610474,400.559906,891.221375,489.588898,949.298401,298.15802,2251.112549,453.25,707.391479,225.345444,907.355896,2941.256348,111.19175,329.450531,274.112122,271.219482,623.951355,6512.922852,68.780418,762.661438
28/11/16,26350.16992,251.326355,399.970398,882.40509,486.041321,951.581177,314.659058,2228.071777,454.799988,709.030457,230.02475,915.468201,2940.709473,111.736084,332.08136,275.005829,282.54718,621.217346,6590.834473,71.5336,750.464661
29/11/16,26394.00977,250.682175,401.88623,881.36377,490.672852,944.781677,321.299103,2209.580078,459.799988,701.580566,227.758987,923.728088,2988.03833,113.715462,340.569519,275.254059,280.212067,624.945557,6581.462891,70.992798,758.546814
30/11/16,26652.81055,256.083313,407.682922,899.582825,489.145447,947.501465,321.596405,2227.533936,459.350006,705.553833,229.433685,918.565735,3020.303711,113.863922,341.413391,281.36087,280.46048,635.135986,6589.587891,72.664375,771.96814
01/12/16,26559.91992,253.457077,402.524872,901.437195,491.338043,948.084229,316.244751,2217.456299,448.149994,716.97699,229.876999,915.419128,2985.254395,111.19175,333.123749,283.694366,273.107422,637.571716,6545.32373,71.631927,757.273315
02/12/16,26230.66016,252.119171,399.282654,885.072571,490.401886,936.476624,315.897858,2175.825928,433.049988,714.6427,225.000656,910.748291,2962.534424,108.618553,331.436066,280.616119,270.672943,630.065613,6595.818848,72.369392,741.255981
05/12/16,26349.09961,254.398575,406.307434,883.67395,489.810608,933.854004,324.52002,2139.185791,439.600006,708.285461,228.990372,910.010803,3049.834473,112.181442,334.513641,283.197906,273.703613,630.513,6703.938477,72.025246,757.861084
06/12/16,26392.75977,256.826599,411.023376,886.438965,494.368256,939.244995,326.105682,2143.099121,441.350006,701.282593,226.82312,908.2901,2985.701904,114.804123,329.649048,278.729462,274.448853,634.340637,6683.351074,73.991806,760.065308
07/12/16,26236.86914,253.060669,405.275818,880.648315,492.569855,938.905029,325.957031,2111.546387,445.25,659.51355,224.163315,905.831726,2982.768799,110.746391,328.557037,277.835785,276.336823,637.522034,6821.977051,73.156013,749.77887
08/12/16,26694.2793,257.421204,423.992188,889.400208,502.350281,956.534973,328.731995,2149.409424,461.299988,671.036011,229.532196,907.405029,3019.209961,112.131958,348.015289,277.786163,281.901306,640.753113,6756.626953,74.286789,774.074402
09/12/16,26747.17969,263.615173,422.764069,885.853394,505.725403,959.060486,328.038239,2146.034424,464.049988,668.503052,232.290527,906.225037,3018.961426,113.715462,345.980133,278.133698,279.51651,636.328979,6730.806152,75.860039,779.658386
12/12/16,26515.24023,261.038483,416.574432,888.163574,506.563019,949.492737,324.916443,2158.557617,454.549988,671.781006,229.088898,892.901123,2964.374023,112.131958,336.846619,274.310699,278.870636,604.167114,6743.716797,75.270065,760.408203
13/12/16,26697.82031,263.119659,413.283081,894.930176,512.377075,961.683105,326.898529,2153.274658,470.350006,678.436279,231.797974,897.670166,2920.624512,111.043297,335.25824,279.076996,276.237427,608.193542,6777.064453,76.105858,765.355469
14/12/16,26602.83984,260.344788,410.237366,885.105774,522.280701,970.425232,319.564789,2160.172119,472.600006,674.512634,229.630707,890.44281,2926.142822,111.538139,335.109283,273.913544,274.150757,609.237427,6801.888672,77.138298,767.657654
15/12/16,26519.07031,262.624146,411.809357,883.771545,519.422913,964.791443,315.600555,2210.656494,463.450012,645.110413,226.379822,897.398193,2903.423096,111.637115,334.017273,269.94162,283.391815,609.088318,6960.702637,76.941643,784.360779
16/12/16,26489.56055,262.376373,406.847809,884.194153,521.073608,975.427734,307.176636,2232.425537,472.5,642.776123,223.178192,898.828796,2877.173096,110.597939,320.217743,269.296173,278.870636,603.769409,6844.259277,75.270065,801.014893
19/12/16,26374.69922,259.056427,403.802094,875.214905,523.340088,973.485046,302.369995,2238.051025,471.700012,627.975708,223.720016,896.806213,2877.81958,110.647423,322.997528,267.012299,268.536591,598.897888,6900.337402,75.958359,791.07135
20/12/16,26307.98047,252.267838,396.826416,880.387756,521.83728,981.450073,299.545502,2287.215332,472.799988,624.350098,225.985764,897.792847,2859.673584,111.736084,316.991241,271.927582,260.686676,595.418274,6766.04834,75.319229,785.634338
21/12/16,26242.38086,252.862442,397.808929,873.425903,522.995117,974.942078,299.446381,2262.755371,468.75,610.294678,222.734894,894.438477,2830.888428,116.288658,319.771027,269.743011,265.456238,587.912109,6762.509277,74.827591,791.708191
22/12/16,25979.59961,247.510864,385.527832,856.541016,519.299744,956.972107,290.526917,2259.918213,469.649994,605.129395,223.867767,891.823975,2794.795166,114.111343,319.07608,263.834808,259.295563,590.745544,6646.364746,73.50016,786.858887
23/12/16,26040.69922,247.01535,383.906738,869.912292,521.369202,960.954651,292.855896,2240.693115,466.149994,619.631836,221.454239,891.084106,2808.516602,112.329895,323.146423,260.657257,256.165497,583.935364,6604.143555,72.713539,782.891296
26/12/16,25807.09961,241.91153,373.78714,870.334839,515.924622,954.835144,293.599182,2242.552002,458.299988,607.662354,221.700516,880.774231,2789.127686,104.263916,311.828857,258.224426,247.918137,572.253662,6725.721191,72.221893,775.788757
27/12/16,26213.43945,246.470276,385.871704,881.299316,524.448669,970.619507,296.720978,2271.658936,466.5,616.254578,230.615829,873.966797,2806.875732,107.282478,319.473175,268.25354,250.601013,581.549377,6864.546387,72.271065,783.332031
28/12/16,26210.67969,245.033279,381.499634,878.826111,518.4375,970.5224,297.513855,2265.739746,463.149994,617.446472,231.847229,878.75177,2823.729248,106.589691,318.132965,271.431061,248.265915,584.382751,6905.521484,72.713539,794.30426
29/12/16,26366.15039,245.330597,385.576965,872.774902,524.719666,965.617065,300.387909,2299.933838,470.75,609.748291,231.994995,880.823608,2862.358154,109.063911,325.628357,272.572998,254.774384,585.774658,7076.348633,73.696815,793.912415
30/12/16,26626.46094,247.510864,384.25061,878.013123,532.184326,981.741455,302.617767,2310.89209,471.350006,625.542053,237.363876,893.451843,2865.78833,110.202057,340.32132,275.105072,253.830414,586.669373,7055.01416,74.434273,800.13324
02/01/17,26595.44922,241.416016,398.840546,885.430725,533.662476,972.902161,308.217194,2308.054688,487.25,630.558289,237.610153,890.14679,2867.876465,117.525772,339.824951,275.154755,258.103149,598.649353,6975.806152,74.139297,807.235657
03/01/17,26643.24023,242.6548,396.089569,890.11554,537.382507,966.151367,300.932953,2317.300293,481.25,631.750305,239.629639,885.361877,2854.950684,117.921654,340.470276,273.417023,257.655975,603.073425,6923.217285,74.434273,826.143005
04/01/17,26633.13086,240.722275,398.005432,895.320618,526.690491,969.696716,311.38858,2327.133057,486.5,633.3396,241.05806,883.290039,2834.766113,124.1567,348.263489,274.608582,249.557663,603.968262,6869.97998,74.581772,792.295959
05/01/17,26878.24023,243.24942,411.809357,907.000427,530.854004,967.851196,318.276398,2284.084229,501.950012,638.951843,242.831268,885.065918,2850.873779,125.393814,356.900574,276.74353,260.040802,608.342712,6895.80127,75.565048,799.349487
06/01/17,26759.23047,243.744934,412.349731,905.178223,528.538208,943.616089,317.037567,2234.235596,497.799988,636.667236,239.038559,887.581665,2872.102295,125.294846,357.942993,274.55896,262.673981,611.126404,6847.449219,75.860039,791.169312
09/01/17,26726.55078,244.785522,414.658569,898.346191,530.706177,942.741821,316.14563,2253.950195,500.350006,628.671021,242.141693,881.711487,2874.737305,125.245361,360.673096,272.076508,267.39386,610.828125,6785.139648,75.122574,790.483704
10/01/17,26899.56055,245.627914,423.353577,902.055054,535.633362,942.790344,317.235779,2265.397217,515.299988,634.034912,245.195541,880.428955,2863.451904,124.107216,365.041321,275.154755,270.374847,627.43103,6764.154297,75.860039,811.399231
11/01/17,27140.41016,249.641586,440.25235,919.265869,534.155212,941.236267,319.961182,2272.833008,518.900024,643.372131,243.816391,882.55011,2954.082764,123.958763,366.778656,275.551941,275.740601,629.320007,6785.339355,75.761711,822.322449
12/01/17,27247.16016,248.84877,439.908478,942.885193,533.687134,971.396545,318.771912,2292.64502,518.349976,639.597534,240.664017,878.406433,2930.119873,123.909279,361.516968,276.942108,273.802948,630.562744,6755.032227,78.023247,827.171692
13/01/17,27238.06055,248.650558,438.582123,935.922363,537.136169,947.210083,317.186218,2203.318848,514.650024,646.898376,245.786621,887.088379,2921.867432,122.820618,369.062012,279.474213,275.243774,635.633057,6713.85791,77.974091,831.433167
16/01/17,27288.16992,253.457077,450.371948,938.655151,530.656921,928.317322,315.05545,2209.727051,526.549988,639.2995,245.097046,900.35791,2940.958008,128.263916,378.59259,275.204376,283.540833,631.258667,6731.902832,76.548325,831.04126
17/01/17,27235.66016,253.853485,446.245544,941.095154,513.066895,928.657288,314.708588,2228.414307,523.25,643.819153,248.101654,896.362244,2994.10376,130.094849,370.749725,275.452637,282.596863,624.448425,6706.580078,76.253349,821.881592
18/01/17,27257.64063,255.290497,459.410858,943.958801,508.706329,923.654846,310.893036,2245.38916,523.150024,645.507751,247.165771,902.775085,3071.460693,130.441238,375.564636,276.544922,287.714203,630.761597,6735.939941,77.334953,817.032227
19/01/17,27308.59961,255.984207,458.919617,940.542786,509.346863,931.085632,313.717529,2240.790771,530.700012,639.895508,250.170395,895.375671,3090.402344,130.837112,383.407532,274.707886,291.192017,626.585999,6916.787109,77.974091,814.191223
20/01/17,27034.5,248.749664,446.638519,920.40387,505.380463,921.61499,317.830414,2238.002686,523.150024,636.617554,251.648056,888.518921,3064.003418,127.274231,398.745819,273.615601,286.074677,622.708618,6945.299316,76.105858,807.921509
23/01/17,27117.33984,251.821869,453.565033,906.707642,500.576508,924.480469,316.542023,2262.286377,532.150024,630.260315,255.588547,889.505554,3066.190918,129.35257,405.844116,274.608582,293.626495,624.597595,6781.151855,76.105858,819.677307
24/01/17,27375.58008,252.416489,456.119507,923.72229,506.292053,918.020996,313.519348,2274.35498,541.400024,637.859253,255.884064,886.891113,3130.074951,130.094849,409.169891,274.856842,301.526093,650.943542,6899.938477,78.514885,823.546997
25/01/17,27708.14063,256.97525,460.737213,943.112549,500.946045,909.81311,308.762268,2308.401367,548,631.849609,260.908173,886.05249,3106.957275,135.488647,419.941437,280.367889,299.538788,682.161011,6971.469238,78.613213,821.734619
27/01/17,27882.46094,264.110687,461.031952,936.736389,505.109528,915.155579,320.555817,2313.650879,544.349976,635.425598,253.667557,868.688599,3084.983154,134.251541,420.83493,275.750549,299.091614,674.953186,6941.860352,79.64566,826.926758
30/01/17,27849.56055,260.64209,453.859802,939.143127,514.47113,921.177856,344.539276,2290.249756,532.5,640.541138,252.09137,872.388306,3125.799316,135.389694,417.856628,278.084015,297.799866,673.362427,6947.094238,79.154022,832.853699
31/01/17,27655.96094,257.668976,454.30191,940.05481,514.101624,902.673767,344.787018,2187.913574,523.599976,627.330017,254.209351,875.298706,3109.343506,133.558762,415.871094,274.310699,296.5578,669.932495,6898.991699,78.564056,822.175415
01/02/17,28141.64063,267.876617,465.06015,969.984863,516.959351,890.289063,341.962524,2128.601807,541.700012,620.674805,265.686005,880.872925,3212.552734,142.564957,423.019043,274.261078,303.712128,686.088013,6936.925293,79.104851,831.678162
02/02/17,28226.60938,270.255127,468.154968,958.631104,514.766785,908.550354,350.336914,2164.267334,530.849976,637.064514,269.626465,889.308289,3211.26001,140.189682,418.70047,271.877899,319.461639,672.76593,6953.225586,79.154022,884.138611
03/02/17,28240.51953,274.912964,463.684692,962.632629,509.322205,908.161865,350.485596,2191.691162,522.5,642.825806,268.39505,889.012207,3211.359619,142.070099,417.509155,267.409485,319.610687,669.236572,6978.647949,79.104851,871.256104
06/02/17,28439.2793,274.566101,464.323303,966.21167,512.475647,907.676208,351.427063,2198.362793,525.299988,669.794373,272.286255,879.590332,3267.537842,143.950516,431.556854,267.955658,314.195251,669.584534,6979.495117,80.727264,893.641296
07/02/17,28335.16016,275.012085,464.961914,976.033203,507.844055,917.681091,348.998993,2202.533203,506.799988,665.076111,272.975861,882.106079,3207.03418,142.268036,433.889832,264.579498,309.028229,668.540649,6941.262207,79.940651,885.559143
08/02/17,28289.91992,274.813843,462.456573,977.858398,505.355865,909.618896,349.643188,2220.046875,513,657.874573,270.611572,873.177551,3208.675049,144,438.506226,264.13266,315.68576,666.254028,6984.529785,80.18647,887.861328
09/02/17,28329.69922,273.376862,451.845703,968.911255,508.829498,920.935059,352.319031,2280.487061,512.799988,652.361633,273.271362,872.092346,3212.155029,146.721649,435.97467,263.288635,315.983826,659.145569,7023.510254,80.18647,892.688293
10/02/17,28334.25,273.773285,459.558228,976.71637,507.647034,940.313477,354.548889,2351.572754,509.399994,650.722656,268.986115,877.962463,3217.325439,146.325775,435.329376,262.494232,313.251282,666.154602,7010.500488,80.18647,881.507446
